"user_type","code","type","name","parent_id","note"
"View","1315","view","CUENTAS POR COBRAR A CASA MATRIZ","13","Descripción:
Registra el valor de las deudas a favor del ente económico, y a cargo de la casa matriz originadas en la facturación, cobro o liquidación de los ingresos u operaciones directamente realizadas con ésta, sin que se haya celebrado contrato de cuenta corriente, en cuyo caso se deberá registrar en la cuenta 1310 -cuentas corrientes comerciales-.
Dinámica:
Débitos
1. Por el valor de la facturación proveniente de la venta de los productos o la prestación de servicios;
2. Por el valor girado como préstamo;
3. Por el valor de las notas débito bancarias por concepto de devolución de cheques;
4. Por el valor de los giros efectuados a terceros por concepto de pagos por cuenta de la casa matriz, y
5. Por el ajuste por diferencia en cambio sobre saldos expresados en moneda extranjera.
Créditos
1. Por el valor de los dineros recibidos como abonos ya sean parciales o totales, por venta de productos, prestación de servicios o de cancelación de préstamos;
2. Por el valor de las notas crédito, emitidas por el ente económico por concepto de devolución de productos, y
3. Por el ajuste por diferencia en cambio sobre saldos expresados en moneda extranjera."
"View","131505","view","Ventas","1315",""
"View","131510","view","Pagos a nombre de casa matriz","1315",""
"View","131515","view","Valores recibidos por casa matriz","1315",""
"View","131520","view","Préstamos","1315",""
"View","1320","view","CUENTAS POR COBRAR A VINCULADOS ECONóMICOS","13","Descripción:
Registra el valor a cargo de otros entes vinculados económicamente por préstamos o transacciones en dinero o en especie, así como los pagos que se realizan por cuenta de éstos. Se considera que hay vinculación cuando entre dos o más entes económicos existen intereses económicos, financieros o administrativos, comunes o recíprocos, así como cualquier situación de control o dependencia.
Dinámica:
Débitos
1. Por el valor del préstamo realizado;
2. Por los pagos a terceros por cuenta de vinculados económicos;
3. Por el valor de las notas débito, y
4. Por el ajuste por diferencia en cambio sobre saldos expresados en moneda extranjera.
Créditos
1. Por el valor del recaudo parcial o total de las deudas registradas en esta cuenta, y
2. Por el ajuste por diferencia en cambio sobre saldos expresados en moneda extranjera."
"View","132005","view","Filiales","1320",""
"View","132010","view","Subsidiarias","1320",""
"View","132015","view","Sucursales","1320",""
"View","1323","view","CUENTAS POR COBRAR A DIRECTORES","13","Descripción:
Registra el valor a cargo de los directores del ente económico sin vínculo laboral por concepto de préstamos, así como los pagos que se realizan por cuenta de éstos, de conformidad con las normas estatutarias y legales vigentes.
Dinámica:
Débitos
1. Por el valor de los préstamos concedidos previo el cumplimiento de los requisitos, y
2. Por el valor de los pagos efectuados por cuenta del director.
Créditos
1. Por el valor del recaudo parcial o total de las deudas registradas, y
2. Por el traslado del saldo a la cuenta 1370 -préstamos a particulares- por retiro del director."
"View","1325","view","CUENTAS POR COBRAR A SOCIOS Y ACCIONISTAS","13","Descripción:
Registra los valores entregados en dinero o en especie a los socios o accionistas y los pagos efectuados por el ente económico a terceros por cuenta de éstos, de conformidad con las normas legales vigentes.
Dinámica:
Débitos
1. Por el valor del bien entregado o el servicio prestado al socio o accionista;
2. Por el valor pagado a nombre del socio o accionista, y
3. Por el ajuste por diferencia en cambio sobre saldos expresados en moneda extranjera.
Créditos
1. Por la cancelación en efectivo que haga el socio o accionista;
2. Por el cruce de cuentas por utilidades u otros saldos a favor del socio o accionista;
3. Por los pagos en especie, y
4. Por el ajuste por diferencia en cambio sobre saldos expresados en moneda extranjera."
"View","132505","view","A socios","1325",""
"View","132510","view","A accionistas","1325",""
"View","1328","view","APORTES POR COBRAR","13","Descripción:
Registra el valor de los aportes gubernamentales asignados en el presupuesto nacional y que se causan mensualmente a favor del ente económico. Esta cuenta es de uso exclusivo de las sociedades de economía mixta y de empresas industriales y comerciales del Estado.
Dinámica:
Débitos
1. Por el valor de los aportes causados mensualmente a favor de la entidad, pendientes de cobro.
Créditos
1. Por el valor de los pagos recibidos del presupuesto nacional -tesorería general-, y
2. Por el valor de los aportes que se suspendan o cancelen de acuerdo con las decisiones gubernamentales."
"View","1330","view","ANTICIPOS Y AVANCES","13","Descripción:
Registra el valor de los adelantos efectuados en dinero o en especie por el ente económico a personas naturales o jurídicas, con el fin de recibir beneficios o contraprestación futura de acuerdo con las condiciones pactadas, incluye conceptos tales como anticipos a proveedores, a contratistas, a trabajadores, a agentes de aduana y a concesionarios.
Dinámica:
Débitos
1. Por los valores girados por el ente económico en la compra de bienes, servicios o según las estipulaciones en los respectivos contratos de obras civiles o trabajos por realizar;
2. Por los pagos adelantados efectuados a trabajadores para cubrir gastos de alojamiento, manutención y movilización;
3. Por las sumas giradas para nacionalización de importaciones;
4. Por el valor de los elementos de almacén entregados para la ejecución de obras;
5. Por el ajuste por diferencia en cambio sobre saldos expresados en moneda extranjera
Créditos
1. Por el valor de los pedidos parciales o totales recibidos de los proveedores;
2. Por el valor del traslado a gastos o costos, cuando se ha formalizado el trámite de la entrada a almacén de las compras;
3. Por los valores de las facturas, cuentas de cobro o actas de entrega parciales o totales que presenten los beneficiarios de los anticipos y avances, de acuerdo con los contratos o convenios establecidos;
4. Por los valores de las operaciones con el exterior según la respectiva nota débito del banco local corresponsal;
5. Por el valor de los documentos de legalización de los gastos de viaje;
6. Por el valor de las cuentas de cobro que presenten los agentes debidamente soportadas con los documentos externos correspondientes;
7. Por los valores no utilizados reintegrados directamente por los beneficiarios, en las oficinas del ente económico;
8. Por la reclasificación a cuentas de pasivo, de los saldos a favor de los beneficiarios a la fecha de cierre;
9. Por el valor de los elementos de almacén devueltos según las entradas de almacén;
10. Por el valor que se está legalizando al realizar la entrega del bien, con cargo al activo respectivo, y
11. Por el ajuste por diferencia en cambio sobre saldos expresados en moneda extranjera."
"View","133005","view","A proveedores","1330",""
"View","133010","view","A contratistas","1330",""
"View","133015","view","A trabajadores","1330",""
"View","133020","view","A agentes","1330",""
"View","133025","view","A concesionarios","1330",""
"View","133030","view","De adjudicaciones","1330",""
"View","133095","view","Otros","1330",""
"View","133099","view","Ajustes por inflación","1330",""
"View","1332","view","CUENTAS DE OPERACIóN CONJUNTA","13","Descripción:
Registra esta cuenta los avances entregados por los socios no operadores involucrados en la denominada ""operación conjunta"", en desarrollo de los contratos de asociación y participación de riesgo, que celebren entes económicos, o uno o más de éstos y la Nación, para la exploración y explotación de recursos naturales renovables y no renovables, suscritos conforme a las normas legales vigentes. Esta cuenta es de uso exclusivo de los entes económicos dedicados a la exploración y explotación de recursos naturales renovables y no renovables.
Dinámica:
Débitos
1. Por el valor de los avances entregados a los socios operadores para atender desembolsos de la ""operación conjunta"", y
2. Por el costo de los aportes en especie de cada una de las partes integrantes de la asociación.
Créditos
1. Por el valor de la facturación recibida, por los costos y gastos incurridos en desarrollo de la ""operación conjunta"", enviados por el operador como justificación de los desembolsos."
"View","1335","view","DEPóSITOS","13","Descripción:
Registra el valor de los dineros entregados por el ente económico con carácter transitorio como garantía del cumplimiento de contratos, importaciones, servicios, responsabilidades en custodia de bienes, juicios ejecutivos y demás obligaciones contraídas con personas naturales o jurídicas.
Dinámica:
Débitos
1. Por el valor de los depósitos realizados en entidades de servicios públicos por garantía de aparatos o de los servicios propiamente dichos;
2. Por el valor de los depósitos entregados para garantía de la prestación de servicios;
3. Por el valor de los depósitos entregados a proveedores para garantía del suministro de mercancías o productos;
4. Por el valor de los depósitos realizados en el Banco Popular con destino judicial, y
5. Por el ajuste por diferencia en cambio sobre las sumas entregadas en moneda extranjera.
Créditos
1. Por el valor de utilización de los depósitos en la cancelación de cartas de crédito por importaciones o giros al exterior;
2. Por el valor de la devolución o reembolso de los depósitos en importaciones no realizadas;
3. Por el valor del reintegro o devolución de los depósitos;
4. Por el valor correspondiente a la utilización o aplicación de los depósitos, y
5. Por el valor del traslado a gastos, si el depósito es irrecuperable."
